"","Sample","Year","Season","Region","Harvest","ReefID","Collection","Shell","Class","Fishery","Pre.Fishery","Recruit"
"7678","W15",2015,"Winter","Matanzas River","Yes","CO","W15COR25",17,"Spat",0,0,1
"7679","W15",2015,"Winter","Matanzas River","No","MC2","W15MC2R1",17,"Spat",0,0,1
"7680","W15",2015,"Winter","Matanzas River","Yes","FM3","W15FM3R5",17,"Spat",0,0,1
"7681","W16",2016,"Winter","Tolomato River","Yes","TR78","W16TR78R5",17,"Spat",0,0,1
"7682","W16",2016,"Winter","Matanzas River","Yes","FM79","W16FM79R4",17,"Spat",0,0,1
"7683","W16",2016,"Winter","Matanzas River","Yes","FM32","W16FM32R1",17,"Spat",0,0,1
"7684","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R32",17,"Spat",0,0,1
"7685","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR1",17,"Spat",0,0,1
"7686","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR6",17,"Spat",0,0,1
"7687","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308R4",17,"Spat",0,0,1
"7688","W16",2016,"Winter","Matanzas River","Yes","FM84","W16FM84R2",17,"Spat",0,0,1
"7689","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R13",17,"Spat",0,0,1
"7690","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R1",17,"Spat",0,0,1
"7691","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R2",17,"Spat",0,0,1
"7692","W16",2016,"Winter","Matanzas River","No","FM26","W16FM26R7",17,"Spat",0,0,1
"7693","W16",2016,"Winter","Salt Run","No","SR57","W16SR57R8",17,"Spat",0,0,1
"7694","S15",2015,"Summer","Tolomato River","No","VBNR1","S15VBNR1R3",17.1,"Spat",0,0,1
"7695","S15",2015,"Summer","Matanzas River","No","MC1","S15MC1R8",17.1,"Spat",0,0,1
"7696","S15",2015,"Summer","Matanzas River","No","MC1","S15MC1R8",17.1,"Spat",0,0,1
"7697","S15",2015,"Summer","Tolomato River","Yes","TR13","S15TR13R2",17.1,"Spat",0,0,1
"7698","S15",2015,"Summer","Matanzas River","Yes","CO","S15COR12",17.1,"Spat",0,0,1
"7699","S15",2015,"Summer","Matanzas River","Yes","CO","S15COR12",17.1,"Spat",0,0,1
"7700","S15",2015,"Summer","Matanzas River","Yes","FM4","S15FM4R10",17.1,"Spat",0,0,1
"7701","S15",2015,"Summer","Matanzas River","Yes","FM4","S15FM4R6",17.1,"Spat",0,0,1
"7702","S15",2015,"Summer","Salt Run","No","SR7","S15SR7R4",17.1,"Spat",0,0,1
"7703","S15",2015,"Summer","Salt Run","Yes","SR9","S15SR9R5",17.1,"Spat",0,0,1
"7704","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R12",17.1,"Spat",0,0,1
"7705","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R12",17.1,"Spat",0,0,1
"7706","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R12",17.1,"Spat",0,0,1
"7707","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R2",17.1,"Spat",0,0,1
"7708","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",17.1,"Spat",0,0,1
"7709","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R11",17.1,"Spat",0,0,1
"7710","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R2",17.1,"Spat",0,0,1
"7711","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R15",17.1,"Spat",0,0,1
"7712","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R15",17.1,"Spat",0,0,1
"7713","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R9",17.1,"Spat",0,0,1
"7714","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R13",17.1,"Spat",0,0,1
"7715","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R13",17.1,"Spat",0,0,1
"7716","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R13",17.1,"Spat",0,0,1
"7717","S16",2016,"Summer","Salt Run","No","SR80","S16SR80R15",17.1,"Spat",0,0,1
"7718","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R23",17.1,"Spat",0,0,1
"7719","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R17",17.1,"Spat",0,0,1
"7720","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",17.1,"Spat",0,0,1
"7721","W15",2015,"Winter","Salt Run","Yes","SR2","W15SR2R21",17.1,"Spat",0,0,1
"7722","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R5",17.1,"Spat",0,0,1
"7723","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R5",17.1,"Spat",0,0,1
"7724","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R9",17.1,"Spat",0,0,1
"7725","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R9",17.1,"Spat",0,0,1
"7726","W16",2016,"Winter","Matanzas River","Yes","FM79","W16FM79R18",17.1,"Spat",0,0,1
"7727","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R26",17.1,"Spat",0,0,1
"7728","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R32",17.1,"Spat",0,0,1
"7729","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R32",17.1,"Spat",0,0,1
"7730","W16",2016,"Winter","Tolomato River","No","TR209","W16TR209R2",17.1,"Spat",0,0,1
"7731","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR1",17.1,"Spat",0,0,1
"7732","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR6",17.1,"Spat",0,0,1
"7733","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308R4",17.1,"Spat",0,0,1
"7734","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308RU2",17.1,"Spat",0,0,1
"7735","W16",2016,"Winter","Matanzas River","Yes","FM84","W16FM84R15",17.1,"Spat",0,0,1
"7736","W16",2016,"Winter","Matanzas River","Yes","FM84","W16FM84R5",17.1,"Spat",0,0,1
"7737","W16",2016,"Winter","Matanzas River","No","FM56","W16FM56R17",17.1,"Spat",0,0,1
"7738","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R10",17.1,"Spat",0,0,1
"7739","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R10",17.1,"Spat",0,0,1
"7740","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R13",17.1,"Spat",0,0,1
"7741","W16",2016,"Winter","Matanzas River","No","FM31","W16FM31R1",17.1,"Spat",0,0,1
"7742","W16",2016,"Winter","Matanzas River","No","FM31","W16FM31R20",17.1,"Spat",0,0,1
"7743","W16",2016,"Winter","Matanzas River","No","FM788","W16FM788R4",17.1,"Spat",0,0,1
"7744","W16",2016,"Winter","Salt Run","No","SR57","W16SR57R6",17.1,"Spat",0,0,1
"7745","W16",2016,"Winter","Matanzas River","No","FM614","W16FM614R10",17.1,"Spat",0,0,1
"7746","S15",2015,"Summer","Tolomato River","No","VBNR1","S15VBNR1R3",17.2,"Spat",0,0,1
"7747","S15",2015,"Summer","Tolomato River","No","TR16","S15TR16R5",17.2,"Spat",0,0,1
"7748","S15",2015,"Summer","Tolomato River","Yes","TR2A","S15TR2R10",17.2,"Spat",0,0,1
"7749","S15",2015,"Summer","Matanzas River","Yes","CO","S15COR2",17.2,"Spat",0,0,1
"7750","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R1",17.2,"Spat",0,0,1
"7751","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R9",17.2,"Spat",0,0,1
"7752","S16",2016,"Summer","Matanzas River","Yes","FM384","S16FM384R4",17.2,"Spat",0,0,1
"7753","S16",2016,"Summer","Matanzas River","Yes","FM384","S16FM384R4",17.2,"Spat",0,0,1
"7754","S16",2016,"Summer","Salt Run","Yes","SR22","S16SR22R2",17.2,"Spat",0,0,1
"7755","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",17.2,"Spat",0,0,1
"7756","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R2",17.2,"Spat",0,0,1
"7757","S16",2016,"Summer","Matanzas River","Yes","FM373","S16FM373R5",17.2,"Spat",0,0,1
"7758","S16",2016,"Summer","Matanzas River","Yes","FM368","S16FM368R24",17.2,"Spat",0,0,1
"7759","S16",2016,"Summer","Matanzas River","Yes","FM390","S16FM390R4",17.2,"Spat",0,0,1
"7760","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R12",17.2,"Spat",0,0,1
"7761","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R15",17.2,"Spat",0,0,1
"7762","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R15",17.2,"Spat",0,0,1
"7763","S16",2016,"Summer","Salt Run","No","SR80","S16SR80R15",17.2,"Spat",0,0,1
"7764","S16",2016,"Summer","Salt Run","Yes","SR38","S16SR38R4",17.2,"Spat",0,0,1
"7765","S16",2016,"Summer","Salt Run","Yes","SR41","S16SR41R38",17.2,"Spat",0,0,1
"7766","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R19",17.2,"Spat",0,0,1
"7767","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R23",17.2,"Spat",0,0,1
"7768","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R3",17.2,"Spat",0,0,1
"7769","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R13",17.2,"Spat",0,0,1
"7770","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R13",17.2,"Spat",0,0,1
"7771","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R17",17.2,"Spat",0,0,1
"7772","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",17.2,"Spat",0,0,1
"7773","W15",2015,"Winter","Matanzas River","Yes","FM206","W15FM206R14",17.2,"Spat",0,0,1
"7774","W15",2015,"Winter","Matanzas River","Yes","FM206","W15FM206R14",17.2,"Spat",0,0,1
"7775","W15",2015,"Winter","Matanzas River","Yes","FM3","W15FM3R16",17.2,"Spat",0,0,1
"7776","W15",2015,"Winter","Salt Run","No","SR5","W15SR5R8",17.2,"Spat",0,0,1
"7777","W15",2015,"Winter","Salt Run","Yes","SR6","W15SR6R25",17.2,"Spat",0,0,1
"7778","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R9",17.2,"Spat",0,0,1
"7779","W16",2016,"Winter","Salt Run","Yes","SR30","W16SR30R10",17.2,"Spat",0,0,1
"7780","W16",2016,"Winter","Matanzas River","Yes","FM40","W16FM40R37",17.2,"Spat",0,0,1
"7781","W16",2016,"Winter","Matanzas River","Yes","FM77","W16FM77R1",17.2,"Spat",0,0,1
"7782","W16",2016,"Winter","Matanzas River","Yes","FM77","W16FM77R4",17.2,"Spat",0,0,1
"7783","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R32",17.2,"Spat",0,0,1
"7784","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR1",17.2,"Spat",0,0,1
"7785","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR2",17.2,"Spat",0,0,1
"7786","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR6",17.2,"Spat",0,0,1
"7787","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308R4",17.2,"Spat",0,0,1
"7788","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308RU2",17.2,"Spat",0,0,1
"7789","W16",2016,"Winter","Matanzas River","No","FM56","W16FM56R13",17.2,"Spat",0,0,1
"7790","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R13",17.2,"Spat",0,0,1
"7791","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R13",17.2,"Spat",0,0,1
"7792","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R17",17.2,"Spat",0,0,1
"7793","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R17",17.2,"Spat",0,0,1
"7794","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R17",17.2,"Spat",0,0,1
"7795","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R2",17.2,"Spat",0,0,1
"7796","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R9",17.2,"Spat",0,0,1
"7797","W16",2016,"Winter","Matanzas River","No","FM31","W16FM31R1",17.2,"Spat",0,0,1
"7798","S15",2015,"Summer","Matanzas River","No","BBNR1","S15BBNR1R5",17.3,"Spat",0,0,1
"7799","S15",2015,"Summer","Matanzas River","No","MC1","S15MC1R13",17.3,"Spat",0,0,1
"7800","S15",2015,"Summer","Salt Run","No","SR8","S15SR8R10",17.3,"Spat",0,0,1
"7801","S15",2015,"Summer","Tolomato River","Yes","TR13","S15TR13R11",17.3,"Spat",0,0,1
"7802","S15",2015,"Summer","Tolomato River","Yes","TR13","S15TR13R3",17.3,"Spat",0,0,1
"7803","S15",2015,"Summer","Tolomato River","No","TR16","S15TR16R2",17.3,"Spat",0,0,1
"7804","S15",2015,"Summer","Matanzas River","Yes","FM206","S15FM206R28",17.3,"Spat",0,0,1
"7805","S15",2015,"Summer","Salt Run","Yes","SR6","S15SR6R3",17.3,"Spat",0,0,1
"7806","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R1",17.3,"Spat",0,0,1
"7807","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R12",17.3,"Spat",0,0,1
"7808","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R7",17.3,"Spat",0,0,1
"7809","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R7",17.3,"Spat",0,0,1
"7810","S16",2016,"Summer","Salt Run","No","SR70","S16SR70R2",17.3,"Spat",0,0,1
"7811","S16",2016,"Summer","Tolomato River","No","TR627","S16TR627R3",17.3,"Spat",0,0,1
"7812","S16",2016,"Summer","Salt Run","Yes","SR28","S16SR28R2",17.3,"Spat",0,0,1
"7813","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",17.3,"Spat",0,0,1
"7814","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R11",17.3,"Spat",0,0,1
"7815","S16",2016,"Summer","Matanzas River","Yes","FM390","S16FM390R4",17.3,"Spat",0,0,1
"7816","S16",2016,"Summer","Matanzas River","Yes","FM390","S16FM390R4",17.3,"Spat",0,0,1
"7817","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R15",17.3,"Spat",0,0,1
"7818","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R15",17.3,"Spat",0,0,1
"7819","S16",2016,"Summer","Salt Run","No","SR80","S16SR80R17",17.3,"Spat",0,0,1
"7820","S16",2016,"Summer","Salt Run","No","SR80","S16SR80R17",17.3,"Spat",0,0,1
"7821","S16",2016,"Summer","Salt Run","No","SR60","S16SR60R3",17.3,"Spat",0,0,1
"7822","S16",2016,"Summer","Salt Run","Yes","SR38","S16SR38R0",17.3,"Spat",0,0,1
"7823","S16",2016,"Summer","Salt Run","Yes","SR41","S16SR41R10",17.3,"Spat",0,0,1
"7824","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R3",17.3,"Spat",0,0,1
"7825","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R17",17.3,"Spat",0,0,1
"7826","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",17.3,"Spat",0,0,1
"7827","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",17.3,"Spat",0,0,1
"7828","W15",2015,"Winter","Matanzas River","Yes","FM1","W15FM1R15",17.3,"Spat",0,0,1
"7829","W15",2015,"Winter","Matanzas River","No","MC1","W15MC1R13",17.3,"Spat",0,0,1
"7830","W15",2015,"Winter","Salt Run","Yes","SR2","W15SR2R50",17.3,"Spat",0,0,1
"7831","W15",2015,"Winter","Salt Run","No","SR5","W15SR5R8",17.3,"Spat",0,0,1
"7832","W16",2016,"Winter","Matanzas River","Yes","FM40","W16FM40R43",17.3,"Spat",0,0,1
"7833","W16",2016,"Winter","Matanzas River","Yes","FM32","W16FM32R1",17.3,"Spat",0,0,1
"7834","W16",2016,"Winter","Matanzas River","Yes","FM77","W16FM77R4",17.3,"Spat",0,0,1
"7835","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R15",17.3,"Spat",0,0,1
"7836","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R15",17.3,"Spat",0,0,1
"7837","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR2",17.3,"Spat",0,0,1
"7838","W16",2016,"Winter","Matanzas River","Yes","FM84","W16FM84R2",17.3,"Spat",0,0,1
"7839","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R2",17.3,"Spat",0,0,1
"7840","W16",2016,"Winter","Matanzas River","No","FM26","W16FM26R7",17.3,"Spat",0,0,1
"7841","W16",2016,"Winter","Matanzas River","No","FM26","W16FM26R7",17.3,"Spat",0,0,1
"7842","W16",2016,"Winter","Matanzas River","No","FM788","W16FM788R5",17.3,"Spat",0,0,1
"7843","W16",2016,"Winter","Matanzas River","No","FM614","W16FM614R1",17.3,"Spat",0,0,1
"7844","S15",2015,"Summer","Matanzas River","No","BBNR1","S15BBNR1R5",17.4,"Spat",0,0,1
"7845","S15",2015,"Summer","Tolomato River","No","VBNR1","S15VBNR1R3",17.4,"Spat",0,0,1
"7846","S15",2015,"Summer","Matanzas River","No","MC2","S15MC2R19",17.4,"Spat",0,0,1
"7847","S15",2015,"Summer","Matanzas River","Yes","FM1","S15FM1R15",17.4,"Spat",0,0,1
"7848","S15",2015,"Summer","Matanzas River","Yes","CO","S15COR12",17.4,"Spat",0,0,1
"7849","S15",2015,"Summer","Salt Run","No","SR7","S15SR7R5",17.4,"Spat",0,0,1
"7850","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R7",17.4,"Spat",0,0,1
"7851","S16",2016,"Summer","Matanzas River","Yes","FM373","S16FM373R3",17.4,"Spat",0,0,1
"7852","S16",2016,"Summer","Matanzas River","Yes","FM411","S16FM411R17",17.4,"Spat",0,0,1
"7853","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R6",17.4,"Spat",0,0,1
"7854","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R11",17.4,"Spat",0,0,1
"7855","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R13",17.4,"Spat",0,0,1
"7856","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R13",17.4,"Spat",0,0,1
"7857","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R20",17.4,"Spat",0,0,1
"7858","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R20",17.4,"Spat",0,0,1
"7859","S16",2016,"Summer","Salt Run","No","SR80","S16SR80R17",17.4,"Spat",0,0,1
"7860","S16",2016,"Summer","Salt Run","No","SR58","S16SR58R28",17.4,"Spat",0,0,1
"7861","W15",2015,"Winter","Matanzas River","No","MC1","W15MC1R10",17.4,"Spat",0,0,1
"7862","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R5",17.4,"Spat",0,0,1
"7863","W16",2016,"Winter","Salt Run","Yes","SR66","W16SR66R11",17.4,"Spat",0,0,1
"7864","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R9",17.4,"Spat",0,0,1
"7865","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR2",17.4,"Spat",0,0,1
"7866","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R17",17.4,"Spat",0,0,1
"7867","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R17",17.4,"Spat",0,0,1
"7868","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R1",17.4,"Spat",0,0,1
"7869","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R2",17.4,"Spat",0,0,1
"7870","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R2",17.4,"Spat",0,0,1
"7871","W16",2016,"Winter","Matanzas River","No","FM26","W16FM26R13",17.4,"Spat",0,0,1
"7872","W16",2016,"Winter","Matanzas River","No","FM26","W16FM26R7",17.4,"Spat",0,0,1
"7873","S15",2015,"Summer","Matanzas River","No","BBNR1","S15BBNR1R0",17.5,"Spat",0,0,1
"7874","S15",2015,"Summer","Tolomato River","Yes","TRNR1","S15TRNR1R17",17.5,"Spat",0,0,1
"7875","S15",2015,"Summer","Matanzas River","No","MC1","S15MC1R13",17.5,"Spat",0,0,1
"7876","S15",2015,"Summer","Matanzas River","Yes","FM1","S15FM1R14",17.5,"Spat",0,0,1
"7877","S15",2015,"Summer","Salt Run","No","SR1","S15SR1R0",17.5,"Spat",0,0,1
"7878","S15",2015,"Summer","Salt Run","No","SR4","S15SR4R7",17.5,"Spat",0,0,1
"7879","S15",2015,"Summer","Salt Run","No","SR5","S15SR5R7",17.5,"Spat",0,0,1
"7880","S15",2015,"Summer","Tolomato River","No","TR10","S15TR10R7",17.5,"Spat",0,0,1
"7881","S15",2015,"Summer","Matanzas River","Yes","CO","S15COR12",17.5,"Spat",0,0,1
"7882","S15",2015,"Summer","Matanzas River","Yes","FM206","S15FM206R22",17.5,"Spat",0,0,1
"7883","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R1",17.5,"Spat",0,0,1
"7884","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R12",17.5,"Spat",0,0,1
"7885","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R12",17.5,"Spat",0,0,1
"7886","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R9",17.5,"Spat",0,0,1
"7887","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R11",17.5,"Spat",0,0,1
"7888","S16",2016,"Summer","Tolomato River","No","TR627","S16TR627R3",17.5,"Spat",0,0,1
"7889","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R13",17.5,"Spat",0,0,1
"7890","S16",2016,"Summer","Salt Run","Yes","SR22","S16SR22R1",17.5,"Spat",0,0,1
"7891","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",17.5,"Spat",0,0,1
"7892","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R15",17.5,"Spat",0,0,1
"7893","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R9",17.5,"Spat",0,0,1
"7894","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R13",17.5,"Spat",0,0,1
"7895","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R13",17.5,"Spat",0,0,1
"7896","S16",2016,"Summer","Salt Run","No","SR60","S16SR60R8",17.5,"Spat",0,0,1
"7897","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R17",17.5,"Spat",0,0,1
"7898","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",17.5,"Spat",0,0,1
"7899","W15",2015,"Winter","Matanzas River","Yes","FM3","W15FM3R5",17.5,"Spat",0,0,1
"7900","W15",2015,"Winter","Salt Run","No","SR5","W15SR5R8",17.5,"Spat",0,0,1
"7901","W15",2015,"Winter","Salt Run","No","SR8","W15SR8R15",17.5,"Spat",0,0,1
"7902","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R9",17.5,"Spat",0,0,1
"7903","W16",2016,"Winter","Matanzas River","No","FM631","W16FM631R6",17.5,"Spat",0,0,1
"7904","W16",2016,"Winter","Salt Run","Yes","SR30","W16SR30R13",17.5,"Spat",0,0,1
"7905","W16",2016,"Winter","Matanzas River","Yes","FM79","W16FM79R4",17.5,"Spat",0,0,1
"7906","W16",2016,"Winter","Matanzas River","Yes","FM79","W16FM79R9",17.5,"Spat",0,0,1
"7907","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R17",17.5,"Spat",0,0,1
"7908","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R10",17.5,"Spat",0,0,1
"7909","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR6",17.5,"Spat",0,0,1
"7910","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308RU2",17.5,"Spat",0,0,1
"7911","W16",2016,"Winter","Matanzas River","Yes","FM84","W16FM84R15",17.5,"Spat",0,0,1
"7912","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R10",17.5,"Spat",0,0,1
"7913","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R2",17.5,"Spat",0,0,1
"7914","W16",2016,"Winter","Matanzas River","No","FM26","W16FM26R13",17.5,"Spat",0,0,1
"7915","S15",2015,"Summer","Tolomato River","No","TR16","S15TR16R7",17.6,"Spat",0,0,1
"7916","S15",2015,"Summer","Tolomato River","No","TR16","S15TR16R7",17.6,"Spat",0,0,1
"7917","S15",2015,"Summer","Matanzas River","Yes","CO","S15COR12",17.6,"Spat",0,0,1
"7918","S15",2015,"Summer","Matanzas River","Yes","FM206","S15FM206R28",17.6,"Spat",0,0,1
"7919","S15",2015,"Summer","Salt Run","No","SR7","S15SR7R4",17.6,"Spat",0,0,1
"7920","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R1",17.6,"Spat",0,0,1
"7921","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R1",17.6,"Spat",0,0,1
"7922","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R12",17.6,"Spat",0,0,1
"7923","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R9",17.6,"Spat",0,0,1
"7924","S16",2016,"Summer","Tolomato River","No","TR627","S16TR627R11",17.6,"Spat",0,0,1
"7925","S16",2016,"Summer","Tolomato River","No","TR627","S16TR627R3",17.6,"Spat",0,0,1
"7926","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R13",17.6,"Spat",0,0,1
"7927","S16",2016,"Summer","Salt Run","Yes","SR28","S16SR28R2",17.6,"Spat",0,0,1
"7928","S16",2016,"Summer","Salt Run","Yes","SR22","S16SR22R2",17.6,"Spat",0,0,1
"7929","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",17.6,"Spat",0,0,1
"7930","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R11",17.6,"Spat",0,0,1
"7931","S16",2016,"Summer","Matanzas River","Yes","FM373","S16FM373R5",17.6,"Spat",0,0,1
"7932","S16",2016,"Summer","Matanzas River","Yes","FM390","S16FM390R10",17.6,"Spat",0,0,1
